# number of accepted and rejected moves in the bisection multibead position move
00308      75276      97524
00309      74891      97909
00310      74918      97882
00311      74723      98077
00312      74373      98427
00313      74289      98511
00314      74810      97990
00315      74852      97948
00316      74724      98076
00317      75222      97578
00318      74712      98088
00319      74908      97892
00320      74827      97973
00321      74440      98360
00322      74857      97943
00323      74506      98294
00324      74417      98383
00325      74841      97959
00326      75163      97637
00327      74946      97854
00328      74759      98041
00329      74732      98068
00330      74678      98122
00331      74839      97961
00332      74859      97941
00333      74883      97917
00334      74637      98163
00335      74984      97816
00336      74450      98350
00337      74579      98221
00338      74597      98203
00339      74893      97907
00340      74705      98095
00341      74530      98270
00342      74177      98623
00343      75146      97654
00344      74306      98494
00345      74822      97978
00346      74941      97859
00347      74761      98039
00348      74882      97918
00349      75039      97761
00350      74711      98089
00351      74958      97842
00352      74645      98155
00353      74999      97801
00354      74820      97980
00355      74330      98470
00356      74641      98159
00357      75055      97745
00358      74897      97903
00359      74645      98155
00360      74922      97878
00361      74971      97829
00362      74611      98189
00363      75029      97771
00364      74477      98323
00365      74654      98146
00366      74458      98342
00367      74653      98147
00368      74735      98065
00369      75020      97780
00370      75319      97481
00371      74826      97974
00372      75083      97717
00373      74857      97943
00374      74251      98549
00375      74848      97952
00376      74419      98381
00377      74699      98101
00378      74620      98180
00379      74841      97959
00380      75067      97733
00381      75169      97631
00382      75082      97718
00383      74489      98311
00384      74627      98173
00385      74749      98051
00386      74971      97829
00387      74573      98227
00388      74849      97951
00389      74734      98066
00390      74798      98002
00391      74895      97905
00392      74772      98028
00393      75090      97710
00394      74524      98276
00395      74919      97881
00396      75086      97714
00397      75083      97717
00398      74914      97886
00399      74744      98056
00400      75415      97385
00401      74694      98106
00402      74919      97881
00403      75177      97623
00404      74762      98038
00405      74318      98482
00406      74635      98165
00407      74994      97806
00408      75063      97737
00409      75114      97686
00410      75163      97637
00411      74544      98256
00412      74999      97801
00413      75381      97419
00414      74769      98031
00415      74317      98483
00416      75046      97754
00417      74745      98055
00418      75057      97743
00419      74778      98022
00420      75073      97727
00421      74404      98396
00422      75109      97691
00423      74789      98011
